Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TenureRatio,IncomePerAge,PromotionLag,Attrition
33.0,1,1,19.0,4.0,4,2.0,1,2.0,2.0,6,2.0,2,4636.0,2.780953715861468,0,19.0,3.0,0.0,12.523807855173164,2.0,3.0,11.0,6.566665498621216,5.240475105862557,7.219046284138532,0.7742904242958855,139.37233530733013,0.0,1
52.0,2,2,23.0,3.0,1,1.0,1,2.0,3.0,7,1.0,1,10444.0,5.840976592574174,0,12.0,1.0,0.03180468148516513,15.031804681485164,2.079511703712913,2.0,2.0,2.159023407425826,2.0318046814851654,2.159023407425826,0.15095898102819177,199.9822438355896,0.0,1
57.0,1,1,4.0,1.0,3,4.0,1,2.0,1.0,6,3.0,0,2361.0,8.274357654603705,1,12.0,4.0,1.0,7.964131598718505,3.4512846907925914,1.0,5.0,4.061562217133322,3.3846351809444357,3.610277526340731,0.4380503306532728,41.36395067118652,0.0,1
29.0,2,2,11.0,3.0,2,2.0,1,2.0,2.0,7,1.0,2,5325.0,5.534423503732523,0,16.0,3.0,0.0,6.0,2.465576496267477,2.0,3.0,2.534423503732523,0.534423503732523,2.0,0.5049156763330043,184.5881108824394,0.0,1
30.0,2,1,4.0,4.0,3,1.0,1,1.0,1.0,2,2.0,2,3443.0,5.711982968543972,0,16.0,3.0,0.0,6.7799574213599305,4.0,2.0,3.0,2.355991484271986,1.2880170314560278,2.355991484271986,0.48380238746562465,113.36132755221335,0.0,1
28.0,2,1,14.0,2.0,3,3.0,1,3.0,2.0,4,2.0,2,9864.0,3.581805054072408,1,11.0,3.0,0.26445684276018566,6.528913685520371,0.6586741056561114,3.0,2.0,0.21156547420814853,1.7884345257918515,2.0,0.28192355628538457,345.6591993444705,1.7884345257918515,1
47.0,2,1,25.0,2.0,3,1.0,1,2.0,2.0,7,1.0,2,4274.0,2.7425032034007124,0,19.0,1.0,0.0,18.712516017003562,2.2574967965992876,2.0,4.0,3.0,0.8712516017003561,3.6437419914982194,0.2830185990181241,90.8328201670596,0.0,1
33.0,2,2,13.0,3.0,2,1.0,1,3.0,2.0,7,1.0,2,5331.0,4.669900486689844,0,15.0,3.0,0.3300995133101554,7.6504975665507775,3.0,2.0,4.0,1.6699004866898446,0.0,3.650497566550777,0.479666394709081,159.97989299056147,0.0,1
27.0,2,1,22.0,2.0,3,3.0,1,2.0,1.0,6,3.0,1,2430.0,1.0,1,22.0,2.0,0.8039569117000724,1.0,2.678417235319971,2.0,1.0,0.0,0.678417235319971,0.0,0.5,88.09405793732596,0.678417235319971,1
39.0,2,1,7.0,3.0,1,1.0,0,2.0,1.0,6,1.0,1,2167.0,3.276871758686238,1,13.0,2.0,0.09229058622874609,9.630837655085015,2.7692735344281347,1.0,4.0,2.0,0.09229058622874609,2.907709413771254,0.38277798381833344,55.85922165695638,0.0,1
28.0,2,1,24.0,2.0,1,3.0,1,2.0,1.0,6,2.0,2,2422.0,1.0,1,20.0,2.0,1.297136514859267,1.0,3.0,2.0,1.0,0.5188546059437068,0.4811453940562932,0.0,0.5,85.08582375129303,0.4811453940562932,1
30.0,2,1,2.0,3.0,1,1.0,1,2.0,1.0,2,1.0,0,2064.0,1.0,1,12.0,4.0,0.687784717096083,1.3122152829039169,2.312215282903917,2.0,1.0,0.624430565807834,0.0,0.624430565807834,0.5520462876600829,72.66652424789419,0.0,1
25.0,2,1,9.0,1.0,1,3.0,1,3.0,1.0,2,3.0,1,2494.0,1.0,1,16.0,2.0,0.0,1.0,3.0233140270945222,2.0,1.0,0.5116570135472612,0.0,0.0,0.5,100.82725091464472,0.0,1
20.0,2,2,1.0,3.0,1,2.0,1,1.0,1.0,8,3.0,2,1142.0,1.0,0,20.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,0.8430223172838063,0.0,0.5,55.7771960127387,0.8430223172838063,1
48.0,2,2,8.0,3.0,3,1.0,0,3.0,3.0,7,2.0,1,8269.0,5.670355260684456,0,15.0,3.0,0.3772859652420726,10.0,2.0,2.0,8.0,7.0,4.358998243305492,6.245428069515855,0.7958905884810088,169.55070474307516,0.0,1
29.0,2,2,13.0,2.0,1,1.0,1,2.0,2.0,7,2.0,2,5765.0,4.994809951232707,1,11.0,1.0,0.0,7.002595024383647,3.9922149268490603,1.0,4.0,2.9922149268490603,0.0,0.0025950243836465603,0.6236664169692441,198.71277207434267,0.0,1
32.0,2,2,2.0,2.0,1,2.0,1,2.0,2.0,7,1.0,2,9701.0,1.0,0,11.0,4.0,0.8683011070355868,9.868301107035586,3.868301107035587,3.0,9.0,8.0,5.736602214071174,7.0,0.9079015400740239,308.6954539659115,0.0,1
51.0,2,2,22.0,4.0,1,1.0,1,2.0,3.0,7,1.0,1,10443.0,5.57741496159659,0,12.0,2.0,0.0,14.915482992319317,2.0,2.0,3.0,2.507102046084092,2.4648435422437505,2.507102046084092,0.19331509730829521,207.9371897721288,0.0,1
28.0,2,1,2.0,4.0,3,1.0,1,1.0,1.0,2,3.0,2,3472.0,3.7918342467662915,0,12.0,3.0,0.0,5.0,4.201360958872285,1.0,1.0,1.194556164510861,1.194556164510861,1.194556164510861,0.2986390411277153,124.01204143830842,0.0,1
40.0,2,2,1.0,2.0,1,2.0,1,2.0,2.0,7,3.0,2,5989.0,7.903798971067706,1,11.0,1.0,0.0,7.9725139917336305,0.5068715020665924,1.0,6.0,4.0,0.0,4.9725139917336305,0.6693166679869583,147.3187777154929,0.0,1
21.0,2,2,22.0,1.0,3,4.0,1,1.0,1.0,8,3.0,1,1610.0,1.0,1,14.0,3.0,0.5365906459873325,0.5365906459873325,2.0,2.0,0.0,0.0,0.0,0.0,0.26829532299366626,75.61987660327604,0.0,1
34.0,2,2,15.0,2.0,1,1.0,1,1.0,2.0,7,4.0,2,5453.0,5.620208795537166,1,13.0,3.0,1.8480835182148663,7.227874722677701,2.1519164817851335,2.0,2.0,2.379791204462834,1.8480835182148663,2.4557494453554014,0.30006407657229084,157.38668428539253,0.0,1
39.0,2,2,6.0,2.0,1,2.0,1,2.0,2.0,7,3.0,2,5974.0,6.819417334412979,1,11.0,1.0,0.0,8.0,0.6180582665587022,1.0,4.0,3.0555338675303827,0.0,4.055533867530382,0.5355136541999701,151.56762394706385,0.0,1
36.0,2,1,4.0,3.0,3,3.0,1,3.0,2.0,7,2.0,1,4819.0,4.960178364249657,0,11.0,1.0,1.5199108178751712,6.759955408937586,2.0,3.0,4.0,2.0,1.0,3.5199108178751715,0.6121336099190546,132.40006194523647,0.0,1
29.0,2,2,7.0,2.0,1,3.0,0,3.0,3.0,7,3.0,1,7502.0,0.46873424602646596,0,11.0,1.0,0.0,9.468734246026466,1.4687342460264659,3.0,8.0,7.468734246026466,5.593797261920602,7.0,0.8511389062414875,250.9534441755038,0.0,1
25.0,2,1,2.0,1.0,5,1.0,1,3.0,1.0,8,2.0,2,3240.0,1.5589678772170703,1,15.0,1.0,0.5589678772170703,7.117935754434141,3.4410321227829295,3.0,5.0,4.117935754434141,2.6769036316512107,4.838451815825605,0.6925282011823951,128.31103360223597,0.0,1
27.0,2,1,11.0,1.0,5,2.0,1,2.0,1.0,6,4.0,2,2518.0,1.0,0,11.0,3.0,0.0,1.0,3.9376586374887586,2.0,1.0,0.9376586374887586,0.0,0.0,0.5,92.63346569013233,0.0,1
36.0,2,2,7.0,3.0,2,3.0,1,2.0,2.0,7,1.0,2,5351.0,4.66482591357802,0,16.0,3.0,0.8522609080937733,12.77286910287472,2.8522609080937733,2.0,6.0,0.8522609080937733,0.0,5.965826356656413,0.5032845078235877,150.57105739135292,0.0,1
24.0,1,1,9.0,1.0,1,3.0,1,1.0,1.0,6,2.0,2,3979.0,1.0,0,12.0,1.0,0.0,5.665584642937391,2.3327923214686956,3.0,5.0,3.7337661428250435,1.6655846429373913,2.6655846429373913,0.8433902631869309,166.64636131918212,0.532467714349913,1
43.0,2,2,5.0,2.0,2,1.0,1,1.0,2.0,7,3.0,2,5399.0,7.717913763508328,0,13.0,4.0,0.6256689891933378,17.994648086453296,2.0,2.0,1.0,0.6256689891933378,0.6256689891933378,0.6256689891933378,0.10686342522448614,125.65511865087366,0.0,1
36.0,1,1,8.0,3.0,3,1.0,0,2.0,2.0,4,2.0,0,10026.0,6.155559327366372,1,11.0,2.0,1.6888813452672575,15.444406726336288,4.266661008950443,2.0,1.0,0.3111186547327425,0.3111186547327425,0.3111186547327425,0.08584073324002256,277.4843656264694,0.0,1
47.0,2,1,8.0,1.0,3,2.0,1,2.0,2.0,2,3.0,1,5112.0,5.00153507196565,0,16.0,3.0,0.0,10.748081160042936,3.375575651987119,2.0,7.0,5.748081160042937,5.748081160042937,2.7496162320085875,0.5815552594173983,118.18234062556444,0.0,1
28.0,2,1,13.0,3.0,5,1.0,1,1.0,1.0,2,1.0,2,2335.0,3.9085835417992176,1,15.0,3.0,2.4238196181660148,3.9085835417992176,3.0,2.0,1.0,1.9390556945328117,1.9390556945328117,0.0,0.40304721527335946,80.80887600791446,0.0,1
35.0,2,1,22.0,4.0,1,4.0,1,3.0,1.0,2,1.0,0,2021.0,1.2655700378505534,1,18.0,1.0,0.8672149810747233,10.663925094626384,3.0,1.0,9.0,2.265570037850553,6.2032898864483395,6.937719848597786,0.82988045770918,56.798013661466975,4.336074905373616,1
30.0,2,2,7.0,3.0,2,1.0,1,2.0,2.0,7,1.0,2,9752.0,1.708293341586251,1,11.0,2.0,0.6458533292068745,10.70829334158625,3.291706658413749,3.0,6.0,5.166826633654996,3.8751199752412475,4.5209733044481215,0.614379140565961,321.35638797152745,0.0,1
46.0,2,1,1.0,2.0,5,2.0,1,2.0,1.0,2,2.0,0,2372.0,7.507090418739794,0,13.0,3.0,0.6028361674959175,6.17731066003266,2.6028361674959175,1.0,4.0,2.7801468275285774,0.0,2.7801468275285774,0.44858191625204125,57.08336210981501,0.0,1
28.0,2,1,3.0,2.0,5,3.0,1,2.0,1.0,2,1.0,1,2566.0,6.370785000805115,0,11.0,3.0,0.1048691665324809,7.370785000805115,2.262172916331202,2.0,0.0,0.2097383330649618,0.2097383330649618,0.2097383330649618,0.06991627332720501,90.69760115930886,0.0,1
41.0,2,2,15.0,3.0,2,1.0,1,3.0,3.0,7,3.0,1,8131.0,1.2625947939061808,0,13.0,3.0,0.7374052060938191,10.262594793906182,2.0,2.0,7.0,5.161836442656734,0.0,3.6870260304690956,0.670375072859891,201.85491288346333,0.0,1
39.0,2,2,4.0,2.0,2,3.0,1,2.0,2.0,7,3.0,2,5257.0,4.729135513903833,0,17.0,1.0,0.0,11.08858060762021,2.817716121524042,2.0,1.0,0.5468516354278742,0.18228387847595806,0.5468516354278742,0.15402430898317787,132.49080689280993,0.0,1
37.0,2,2,15.0,2.0,1,2.0,1,3.0,2.0,7,4.0,2,5891.0,4.052244355868146,1,14.0,2.0,0.0,9.127930184037673,1.3459476380282545,2.0,8.0,5.691895276056509,3.9477556441318544,6.127930184037673,0.803405138305366,157.4041846330152,0.0,1
35.0,2,2,3.0,1.0,1,3.0,1,1.0,3.0,7,4.0,1,10336.0,1.0,0,11.0,1.0,0.8407099858779311,15.681419971755862,4.101774964694828,2.0,15.0,7.159290014122069,3.71680506354931,7.159290014122069,0.9399416088884357,292.8932856393218,0.0,1
35.0,2,2,21.0,2.0,1,2.0,1,2.0,2.0,7,3.0,2,5922.0,3.446021643560281,1,12.0,1.0,0.0,8.0,0.9553978356439718,2.0,1.0,0.35681731484822476,0.0,1.3568173148482248,0.1606619250324184,166.9907890456424,0.0,1
43.0,2,2,9.0,2.0,2,1.0,0,3.0,2.0,7,2.0,2,5247.0,4.535335564015524,0,15.0,3.0,0.0,8.78798661590686,3.0,2.0,5.0,4.323322179922382,3.2526510518913354,2.4646644359844765,0.5511320117691064,129.960503926688,0.0,1
30.0,1,1,14.0,4.0,1,3.0,1,3.0,1.0,2,1.0,2,2945.0,0.6996492346494037,1,16.0,3.0,0.23321641154980122,2.699649234649404,3.766783588450199,3.0,1.0,0.46643282309960243,0.23321641154980122,0.46643282309960243,0.37217717580535187,97.3416681546353,0.0,1
31.0,2,1,5.0,3.0,1,2.0,1,2.0,1.0,2,2.0,2,1306.0,1.0,0,12.0,2.0,0.0,1.0,2.6570731357217396,3.0,1.0,0.0,0.0,0.0,0.5,41.65734156319304,0.0,1
29.0,2,2,13.0,2.0,1,2.0,1,2.0,2.0,7,3.0,2,5825.0,1.9479398828611123,1,11.0,2.0,0.0,6.947939882861112,1.0,3.0,3.0,2.1041202342777754,0.0,2.052060117138888,0.5035184236928051,200.97580545692233,0.0,1
21.0,2,2,4.0,2.0,1,2.0,1,3.0,1.0,8,2.0,2,1589.0,1.0,0,17.0,3.0,1.2897913934413905,0.6448956967206952,2.0,3.0,0.0,0.0,0.0,0.0,0.0,75.8456315655846,0.0,1
38.0,2,2,8.0,2.0,1,2.0,1,2.0,2.0,7,3.0,2,5965.0,6.244114201457879,1,11.0,1.0,0.0,8.0,0.6755885798542121,1.0,4.0,2.595291361166304,0.0,3.595291361166304,0.47158597006599967,154.19790987093455,0.0,1
36.0,1,2,19.0,1.0,1,2.0,1,3.0,3.0,7,2.0,2,13410.0,5.56125369473725,1,13.0,4.0,0.0,18.35707471227975,2.0,3.0,4.0,3.1225073894744986,3.6429252877202485,3.6429252877202485,0.2485446519088254,372.8209058581516,0.5204178982457498,1
45.0,2,1,20.0,2.0,3,1.0,0,3.0,1.0,2,3.0,2,2596.0,1.0,0,14.0,3.0,0.41580051528583073,3.752598454142508,3.6237007729287463,2.0,3.0,2.0,1.4158005152858308,0.8316010305716615,0.6667,61.996261575708715,0.0,1
31.0,2,1,2.0,3.0,1,1.0,1,1.0,1.0,2,2.0,2,1333.0,1.0,0,12.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.5,43.00835902224793,0.0,1
18.0,2,1,3.0,2.0,1,2.0,0,3.0,1.0,2,3.0,2,1503.0,1.0,0,12.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,83.50810596206962,0.0,1
31.0,2,2,17.0,2.0,1,1.0,1,2.0,2.0,7,2.0,2,5827.0,4.173070869321518,1,11.0,1.0,0.0,7.413464565339241,2.7596063039822774,1.0,3.0,1.7596063039822774,0.0,0.4134645653392409,0.41252055987216407,186.48529453550418,0.0,1
18.0,1,1,7.0,3.0,3,1.0,1,2.0,1.0,6,2.0,2,1867.0,1.0,0,20.0,2.0,0.0,0.5644585425226413,2.435541457477359,3.0,0.0,0.5644585425226413,0.0,0.0,0.28222927126132064,100.66666405902807,0.0,1
39.0,2,1,24.0,3.0,3,2.0,1,2.0,1.0,2,2.0,2,2561.0,3.4849094961948426,0,16.0,2.0,0.0,5.62122737404871,2.3787726259512896,3.0,2.0,2.0,1.0,0.6212273740487106,0.43001237048744123,72.03684648668587,0.0,1
25.0,2,1,16.0,3.0,1,1.0,1,1.0,1.0,6,3.0,2,2293.0,1.337446833871918,1,13.0,2.0,0.3374468338719181,2.6872341693595905,2.0,2.0,1.0,0.0,0.6748936677438362,0.6625531661280819,0.427685143501248,90.6702342289586,0.6748936677438362,1
29.0,2,1,1.0,3.0,1,2.0,1,1.0,1.0,8,2.0,2,1364.0,1.0,0,12.0,1.0,0.0,1.0,3.1505289042824813,2.0,1.0,0.0,0.1003526028549877,0.0,0.5,46.207317901349164,0.1003526028549877,1
28.0,2,1,3.0,4.0,3,1.0,1,3.0,1.0,2,3.0,2,3467.0,1.607555222293573,0,11.0,3.0,0.0,3.8226656668807184,3.911332833440359,1.0,0.0,0.7848895554128543,0.7848895554128543,0.7848895554128543,0.261642933296875,123.84386169900091,0.0,1
38.0,2,2,11.0,2.0,2,1.0,1,1.0,2.0,7,3.0,2,5425.0,6.610882888661636,0,13.0,4.0,1.511293689070691,10.909650487434472,2.0,2.0,1.0,1.511293689070691,1.511293689070691,1.511293689070691,0.19910123771671245,144.84217777371651,0.0,1
22.0,2,1,15.0,1.0,2,3.0,1,2.0,1.0,2,3.0,2,1965.0,2.9929907913957607,1,12.0,3.0,0.0,2.9894861870936413,2.243866942471291,3.0,1.0,0.9964953956978804,0.0,1.4947430935468207,0.28469873455088446,89.16343927673785,0.0,1
39.0,1,2,16.0,3.0,1,1.0,1,3.0,4.0,7,2.0,2,12855.0,4.991045443842742,1,14.0,4.0,0.825871203202285,21.669651518719085,2.660696962561828,2.0,6.0,2.312439368966398,2.477613609606855,1.65174240640457,0.29942096844832405,323.96319006357413,0.165174240640457,1
28.0,2,1,23.0,3.0,3,3.0,1,2.0,1.0,2,2.0,1,2409.0,1.4973113218009404,1,16.0,3.0,2.400537735639812,1.3315408812006275,3.0663081762401254,3.0,1.0,0.9336918237598746,0.0,0.0,0.47632135026465117,84.05518119087712,0.0,1
19.0,1,1,10.0,2.0,3,3.0,1,2.0,1.0,2,1.0,2,2599.0,1.0,0,14.0,1.0,0.0,1.0,2.0075343631340745,3.0,1.0,0.0,0.0,0.0,0.5,130.03729509751366,0.0,1
31.0,1,2,22.0,4.0,3,1.0,0,2.0,1.0,7,3.0,1,4479.0,2.1266639885626413,0,20.0,2.0,0.0,11.972004820587246,3.7746672022874717,2.0,10.0,5.873336011437359,2.7746672022874717,6.422670416012302,0.7465074857001375,141.0918693465022,0.0,1
37.0,2,2,15.0,3.0,2,1.0,0,2.0,2.0,7,3.0,2,5319.0,8.0,0,13.0,2.0,0.0,8.269286360651884,2.6346431803259422,2.0,4.0,2.3653568196740578,0.36535681967405764,3.6346431803259422,0.5,144.4291495209226,0.0,1
31.0,2,1,3.0,3.0,3,2.0,1,1.0,1.0,2,1.0,0,2356.0,3.0731411951475724,0,14.0,3.0,0.4878098008087379,7.097521593530097,2.487809800808738,1.0,5.0,4.56095099595631,0.4878098008087379,3.5853313943388345,0.6280475497978155,75.44993945005253,0.0,1
45.0,2,2,4.0,2.0,1,1.0,1,2.0,2.0,7,3.0,2,5416.0,7.381131383771097,1,12.0,3.0,0.0,21.0606277318699,2.2983649643277078,3.0,2.0,1.0442773751469767,0.0,1.1934598573108302,0.17110088502892673,122.40701769270065,0.0,1
20.0,1,1,9.0,3.0,2,1.0,1,2.0,1.0,8,1.0,2,1872.0,1.1757752490802877,0,24.0,2.0,0.0,2.230426743562014,2.087887624540144,3.0,1.0,1.2636628736204316,0.08788762454014387,0.0,0.48352107039872305,93.67500547304259,0.0,1
48.0,1,2,9.0,3.0,1,2.0,1,1.0,4.0,7,3.0,2,13083.0,6.805864886741143,1,12.0,3.0,0.0,24.805864886741144,2.8058648867411433,1.0,18.0,5.388270226517713,6.626391990335145,9.611729773482287,0.6976775426372703,270.1378359792202,2.0146622168528587,1
41.0,2,2,11.0,3.0,1,2.0,1,3.0,4.0,7,1.0,2,13669.0,0.38957442549882737,1,11.0,2.0,0.13913372339243835,21.944346510643026,2.1113069787139507,2.0,18.0,8.888693021286048,7.5,13.499118595787222,0.7845812642211083,326.70514477539257,0.02782674467848767,1
36.0,2,2,5.0,3.0,1,2.0,1,3.0,1.0,2,1.0,1,2073.0,3.5269421058945447,1,20.0,4.0,0.1576859647018184,6.053884211789089,2.8423140352981817,3.0,2.0,1.6846280705963632,0.0,1.6846280705963632,0.3947107455877273,56.53932566598687,0.0,1
25.0,2,1,19.0,2.0,1,3.0,0,2.0,1.0,6,2.0,2,2412.0,1.0,1,17.0,3.0,2.5,1.0,2.051635477874513,3.0,1.0,0.051635477874512836,0.0,0.0,0.5,95.97679477276012,0.0,1
22.0,2,1,5.0,3.0,1,3.0,1,3.0,1.0,8,1.0,2,1597.0,1.0,0,20.0,3.0,1.963515037143278,0.981757518571639,2.0,3.0,0.0,0.0,0.0,0.0,0.0,69.7792902276552,0.0,1
39.0,2,2,4.0,3.0,1,1.0,1,3.0,2.0,7,1.0,2,9423.0,0.6969614623664215,0,19.0,2.0,0.0,8.30303853763358,3.742403655916054,3.0,8.0,7.0,6.090884387099265,7.0,0.8619598740043749,241.98855731609117,0.0,1
51.0,2,2,2.0,1.0,2,1.0,1,1.0,5.0,7,3.0,2,19842.0,1.0027444652316055,1,15.0,3.0,0.9972555347683943,28.493138836920984,2.9972555347683945,3.0,18.0,13.989022139073578,5.986277673841972,9.005488930463212,0.6103550622855857,381.7306669846953,0.0,1
39.0,1,2,4.0,3.0,1,1.0,1,3.0,4.0,7,3.0,1,12274.0,6.6898307889220625,1,11.0,4.0,2.241525657435052,21.103389737025978,3.7932205259480414,2.0,16.0,6.276271840818145,6.724576972305156,4.483051314870104,0.738103970725974,313.8724051138029,0.4483051314870104,1
24.0,1,2,2.0,3.0,1,1.0,1,3.0,1.0,2,2.0,1,2936.0,2.15199683561132,0,16.0,3.0,0.57599841780566,3.30399367122264,2.57599841780566,3.0,2.0,1.15199683561132,0.57599841780566,1.15199683561132,0.5,122.86831081901866,0.0,1
33.0,2,2,15.0,2.0,1,1.0,1,2.0,2.0,7,1.0,2,5333.0,5.082604386914468,0,14.0,3.0,0.16520877382893673,6.082604386914468,2.9173956130855316,2.0,2.0,2.0,0.16520877382893673,2.0,0.4138468564970759,160.84263411720465,0.0,1
30.0,1,1,17.0,4.0,1,4.0,1,3.0,1.0,2,1.0,2,2955.0,0.005300006397605417,1,17.0,2.0,0.0,1.9946999936023946,4.002650003198803,3.0,1.0,0.0,0.005300006397605417,0.0,0.3341835110664808,95.62003532595799,0.005300006397605417,1
31.0,2,1,7.0,3.0,1,1.0,1,1.0,1.0,2,2.0,2,1263.0,1.0,0,12.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.5,40.75878776509335,0.0,1
27.0,2,1,10.0,1.0,3,2.0,1,1.0,1.0,2,1.0,2,3906.0,2.962995117035138,0,19.0,2.0,0.0,7.0555073244472934,3.7638768311118236,3.0,6.0,2.0,3.5462561037060776,4.546256103706078,0.6592597964793528,149.2305309329815,2.037004882964862,1
41.0,1,2,3.0,3.0,1,1.0,1,2.0,4.0,7,3.0,2,12381.0,7.0,1,11.0,3.0,1.8072402415544393,22.108415613512896,3.722896096621776,2.0,18.0,6.445792193243552,7.5,6.385519516891121,0.7833126185646816,301.83257635568134,1.0542078067564487,1
32.0,2,1,12.0,4.0,1,2.0,0,3.0,2.0,2,1.0,1,4229.0,1.8208614731533526,0,16.0,2.0,0.0,9.179138526846648,2.358277053693295,1.0,4.0,1.3582770536932949,0.8208614731533526,3.074831161079885,0.40911327670229297,132.48534682584958,0.0,1
22.0,2,1,6.0,1.0,3,3.0,1,2.0,1.0,2,3.0,2,3962.0,2.1261709166537854,1,12.0,1.0,0.0,4.718457270836554,2.2815427291634465,3.0,4.0,3.436914541673107,1.0,2.0,0.7113075354534788,174.4351075431135,0.0,1
30.0,2,1,7.0,2.0,3,1.0,1,1.0,1.0,2,3.0,2,3423.0,4.210220392269463,0,13.0,1.0,1.3375918301122764,5.210220392269463,2.4649632679550892,2.0,3.0,2.5350367320449108,1.4649632679550895,2.5350367320449108,0.5477613344664164,112.39257931727886,0.0,1
38.0,2,2,12.0,2.0,1,1.0,1,1.0,2.0,7,3.0,2,5395.0,6.953238968252824,0,13.0,3.0,1.046761031747176,7.0,2.0,2.0,2.0,2.476619484126412,1.523380515873588,2.476619484126412,0.369154871031603,140.6071340436686,0.0,1
30.0,2,1,24.0,2.0,3,2.0,1,2.0,1.0,2,2.0,2,3479.0,0.32283488259475046,0,11.0,2.0,0.0,5.838582558702624,2.4035436032434383,3.0,4.0,3.354330234810499,0.8385825587026248,3.354330234810499,0.5989995216812849,114.2041353070669,0.0,1
57.0,2,2,2.0,3.0,2,4.0,1,3.0,5.0,3,1.0,2,19371.0,6.589844879701082,1,12.0,4.0,0.2050775601494591,27.577150979327435,2.0,3.0,15.0,11.936530498131761,6.166995859028516,7.179689759402164,0.5260771848266919,337.8264678587702,0.0,1
31.0,2,1,3.0,2.0,3,3.0,1,2.0,1.0,2,2.0,2,4078.0,1.0,0,12.0,1.0,0.0,7.096017800487298,2.080014833739414,1.0,7.0,2.0,6.967994066504234,7.0,0.8760914023322056,131.44330499649425,4.967994066504234,1
32.0,2,1,13.0,4.0,3,4.0,1,3.0,2.0,6,3.0,2,4680.0,5.687619830693986,0,13.0,3.0,0.2890475211632517,5.710952478836749,1.5664287182551224,2.0,4.0,2.0,1.5780950423265034,2.0,0.5989462287668579,142.67913482704878,0.2890475211632517,1
22.0,2,1,9.0,1.0,3,3.0,1,3.0,1.0,2,1.0,0,2397.0,1.0,1,16.0,3.0,0.0,2.396548491368238,4.0012326816542005,3.0,2.0,0.3990138546766395,1.3965484913682382,1.3965484913682382,0.5775882440418726,104.94402416721196,0.9975346366915988,1
36.0,2,1,4.0,3.0,3,3.0,1,3.0,2.0,7,2.0,1,4815.0,5.055011265206048,0,11.0,1.0,1.4724943673969764,6.736247183698488,2.0,3.0,4.0,2.0,1.0,3.472494367396976,0.610862849046239,132.85834193910824,0.0,1
30.0,2,2,9.0,3.0,2,1.0,1,2.0,2.0,7,1.0,0,9765.0,1.9403199536377667,1,11.0,2.0,0.5298400231811167,10.940319953637767,3.0596800463622333,3.0,5.0,4.238720185448933,3.1790401390867,3.7088801622678167,0.5178328672913253,320.5558961599497,0.0,1
29.0,2,1,8.0,3.0,1,3.0,1,2.0,1.0,6,2.0,2,2299.0,1.0,1,11.0,1.0,0.0,2.414460191288889,2.0,3.0,2.0,1.414460191288889,1.414460191288889,1.7072300956444444,0.6768075239111111,78.33828476767289,0.0,1
36.0,1,2,22.0,1.0,1,1.0,1,2.0,2.0,7,1.0,1,6687.0,6.767779501442838,1,18.0,2.0,0.0,15.374456510099872,2.0,3.0,0.0,0.0,0.0,0.0,0.042688540280221836,183.70520657970266,0.0,1
26.0,2,1,2.0,1.0,1,2.0,1,3.0,1.0,2,1.0,2,3035.0,0.08729017958967544,1,11.0,2.0,0.9127098204103246,4.650839281641298,2.9127098204103246,3.0,3.0,2.7381294612309737,0.0,1.8254196408206491,0.652148727062401,115.7741922688201,0.0,1
29.0,2,1,10.0,3.0,1,3.0,1,3.0,1.0,2,1.0,2,2997.0,0.0,1,14.0,2.0,0.493896043640653,3.4816881309219587,3.506103956359347,3.0,2.0,1.481688130921959,0.0,0.987792087281306,0.4979649409497937,103.88452363411048,0.0,1
55.0,2,2,2.0,3.0,2,4.0,1,3.0,5.0,3,1.0,2,19817.0,5.135971315486132,1,12.0,4.0,0.9320143422569341,24.305935459843795,2.0,3.0,5.0,2.8498207217883227,1.4419067753299277,4.271942630972264,0.22788771680620562,359.0820993675927,0.0,1
41.0,2,2,9.0,3.0,1,1.0,1,2.0,3.0,7,2.0,1,10687.0,4.679357807840486,1,11.0,2.0,0.3206421921595143,17.961926576478543,2.3206421921595144,1.0,10.0,1.3206421921595144,5.736467943122672,4.7555046548834,0.5742242721979245,264.39727131608987,4.415825750963157,1
38.0,2,0,7.0,4.0,1,2.0,0,2.0,1.0,1,2.0,0,2763.0,2.7816492926736966,0,14.0,3.0,0.5938830975578988,13.24893521953681,1.0,2.0,11.0,9.436701414652607,3.639759865873658,5.685636634189416,0.7412999959007948,71.18356548758692,0.0,1
53.0,2,2,2.0,1.0,2,2.0,1,1.0,5.0,7,2.0,2,19850.0,2.4769219260395845,1,14.0,4.0,1.0,26.83846283320547,2.630769518490104,3.0,13.0,9.569234221881246,4.15384759245052,7.15384759245052,0.4587416564846406,374.03862130015654,0.0,1
